cluster,stock_1,stock_2,pvalue,beta,spread_std
0,HEROMOTOCO,BPCL,0.043256911860945255,16.390600599505298,334.1143028802549
0,ADANIPORTS,PFC,0.043293615613200734,1.6800089240449072,102.7509846377831
0,BAJAJ-AUTO,PFC,0.043587095049254,15.352182132358216,629.26269811208
0,SAIL,MANAPPURAM,0.04377249986001636,0.5608578841992391,16.110765369019656
0,MARUTI,LT,0.043774901981021325,2.1508052237642143,611.9754534479729
0,NESTLEIND,RATNAMANI,0.04385088719359712,0.17374553882879912,63.06240278344705
0,MARUTI,UPL,0.04409762814817256,-13.14586541989644,1417.6045991025608
0,NESTLEIND,LT,0.04426347870050232,0.1817928007168483,52.977276542640105
0,INFY,DIVISLAB,0.04428297464601398,0.19313538555853915,126.30142643705234
0,MARICO,SUNPHARMA,0.04432599785322802,0.15169980925097498,38.0981069181969
0,TCS,MUTHOOTFIN,0.04458110643544363,1.170312148178994,233.95196016585055
0,TATACONSUM,IOC,0.0446171462243161,4.184176153973077,55.21622248738613
0,TCS,BPCL,0.04469628894857666,6.207936498456537,187.975762873463
0,NMDC,PFC,0.04476833573687277,0.11734232397710004,5.067100822872907
0,HCLTECH,HINDPETRO,0.04504149391553237,3.1599836948551125,100.45538111203903
0,TATACONSUM,HEROMOTOCO,0.045566764866067054,0.147338297564808,82.65845500519038
0,CIPLA,ASHOKLEY,0.04573154728307116,11.532393576839667,97.0128949570977
0,MARICO,ASHOKA,0.04573260424217237,0.9101972459904026,43.570369471911945
0,JSWSTEEL,NCC,0.04603622765858226,1.361878590394967,77.29619972519191
0,BALKRISIND,SIEMENS,0.04632365054683956,0.3082298577484799,223.23564614419453
0,TCS,PERSISTENT,0.04640913443479463,0.2870331318452349,161.316458859318
0,NCC,UPL,0.046934557472308513,-0.6385116801833896,64.90955084277762
0,HEROMOTOCO,UPL,0.04701408238127227,-7.76082928496712,735.6076277853297
0,BALKRISIND,GAIL,0.04701584463967802,6.58317536152685,230.77805497332335
0,GAIL,POWERGRID,0.04709774518602891,0.6322717176748179,10.426289577587639
0,TCS,TATASTEEL,0.04710006270676052,13.489315186464001,221.47105597255612
0,JINDALSTEL,UPL,0.047188064256618506,-1.389768060360259,179.0284359307437
0,MARICO,MUTHOOTFIN,0.04728636660200011,0.1747340909960753,44.127487987182676
0,EICHERMOT,POWERGRID,0.047982697066718455,10.058968409426962,269.3400314652254
0,UBL,NTPC,0.04807820804098688,2.028659135287758,118.3239197744849
0,BANDHANBNK,TATACONSUM,0.0487441966965486,-0.21067204721636712,34.61473686589045
0,NMDC,ADANIPORTS,0.049100418575073204,0.06268259021180136,6.987327974421191
0,BAJFINANCE,DEEPAKNTR,0.049144801725727875,0.1325380915561085,54.15650982752833
0,CIPLA,ONGC,0.04914898021331128,3.5646150279459023,84.97808758968067
0,HINDALCO,POWERGRID,0.049448785824522216,1.3312827706972226,54.421854540274836
0,CIPLA,TVSMOTOR,0.04954407406606324,0.3294358544739947,72.24809804547378
0,DABUR,MANAPPURAM,0.04956475750134755,0.5030303553375663,31.588577229324667
0,TVSMOTOR,RATNAMANI,0.049564898108850876,0.8149025125557504,177.8416474297915
0,DABUR,BAJFINANCE,0.04962798753399185,0.22399531733480182,31.715941079699558
