cluster,stock_1,stock_2,pvalue,beta,spread_std
0,BAJAJ-AUTO,ONGC,0.0372225374655046,36.15449200259214,809.0100813785505
0,NMDC,IRB,0.03746911560931927,1.0108296565705723,5.754597135394848
0,HINDALCO,PIDILITIND,0.03747132147053997,0.49980101248337344,58.58849010803081
0,UBL,VEDL,0.03762548664245626,2.134829111770097,120.27746576236142
0,CIPLA,PFC,0.03769194135646959,1.4855242770962904,82.10661842533966
0,MARUTI,RATNAMANI,0.03783642018397391,2.0691944563392934,705.9665549673794
0,UBL,ASHOKLEY,0.03813195021511815,10.546326236165847,120.25011231128867
0,IOC,DLF,0.038133171011491086,0.1811463561702274,8.332002398688736
0,ASHOKLEY,NCC,0.038142744655416984,0.20629612460049995,6.816929291192959
0,HINDALCO,TATAPOWER,0.03860140195330421,0.9485023247018557,47.66778012420675
0,RATNAMANI,UPL,0.03876649759107506,-5.542620377123636,662.3673377989205
0,CHOLAFIN,UPL,0.03891905842726503,-1.9952720611764265,257.97273490610974
0,UBL,HINDPETRO,0.03896399655769397,2.3119642347747744,128.7012709735126
0,BANDHANBNK,MARICO,0.039017255400276715,-0.4954403296426825,37.54327977494684
0,MARUTI,JINDALSTEL,0.03949266393330763,7.880125908372657,699.8131847240597
0,TATACONSUM,NMDC,0.039607386929286406,8.273363494585846,75.64099477473711
0,JSWSTEEL,RATNAMANI,0.039694452328844027,0.14808305958313908,70.01614548567824
0,HINDALCO,PFC,0.03990281797863649,0.6167957805216556,60.28855688491577
0,BANDHANBNK,ALKYLAMINE,0.03999140243069486,0.04388864031172687,43.049294733811394
0,TCS,GAIL,0.04021015262615697,7.792258951040406,196.70931075077553
0,ESCORTS,CHOLAFIN,0.04022871993859415,2.6486432134634406,276.29462345304984
0,COALINDIA,UPL,0.040479694096536616,-0.8558791149387466,91.51123437157439
0,DABUR,BAJAJFINSV,0.04059779390711394,0.07690755899354573,30.819367546723807
0,COALINDIA,NTPC,0.04082204646998702,1.1866672157718543,16.332164449356974
0,BALKRISIND,HINDALCO,0.040933368490814165,2.8562693551090494,223.01245392109578
0,JSWSTEEL,PFC,0.04116203184989345,0.7739138062142824,77.90911439818373
0,EICHERMOT,TVSMOTOR,0.04147530555275277,1.0781162710181287,220.16886692250876
0,DRREDDY,PFC,0.04158270156323993,0.9934395358190065,71.06549453665046
0,UBL,SIEMENS,0.04171254080876086,0.19483425915854014,122.5609407247073
0,UBL,BALKRISIND,0.0417601241285377,0.5039851409687127,132.5193445613993
0,ONGC,UPL,0.041989813209367996,-0.4208146092268625,50.75212470580235
0,OFSS,ASHOKA,0.04231548080410191,47.04004249549311,725.8222661418937
0,TCS,TATAPOWER,0.04232052960363446,3.450410765013647,201.8134416646115
0,TCS,UBL,0.04232595799613225,1.4687061881183534,240.39696095603162
0,AXISBANK,CHOLAFIN,0.04252128853364417,0.5339061955314665,61.92450755975777
0,ADANIPORTS,UPL,0.04257801403883941,-1.7243154246055652,228.43501852981646
0,BALKRISIND,JSWSTEEL,0.04293285091898702,2.297220695731494,214.4290506806704
